ref:gid,ref:inspire,natural,name,species:pl,species,url:crfop,leaf_type,protected,denotation
90591.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90592.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90589.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90590.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90587.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90588.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90585.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90586.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90583.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90584.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90581.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90582.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90579.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90580.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90577.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90578.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90575.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90576.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90573.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90574.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90571.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90572.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90569.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90570.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90567.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90568.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90565.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90566.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90563.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90564.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90561.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90562.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90559.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90560.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90557.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90558.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90555.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90556.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90553.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90554.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90551.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90552.0,PL.ZIPOP.1393.PP.1606012.95,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,broadleaved,yes,natural_monument
90691.0,PL.ZIPOP.1393.PP.1607013.35,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1607013.35,broadleaved,yes,natural_monument
90692.0,PL.ZIPOP.1393.PP.1607013.35,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1607013.35,broadleaved,yes,natural_monument
90689.0,PL.ZIPOP.1393.PP.1607013.200,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1607013.200,broadleaved,yes,natural_monument
90690.0,PL.ZIPOP.1393.PP.1607013.292,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1607013.292,broadleaved,yes,natural_monument
90687.0,PL.ZIPOP.1393.PP.1607013.135,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1607013.135,broadleaved,yes,natural_monument
90688.0,PL.ZIPOP.1393.PP.1607013.17502,tree,Wawrzyniec,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1607013.17502,broadleaved,yes,natural_monument
90685.0,PL.ZIPOP.1393.PP.1606042.600,tree,,Klon jawor, Acer pseudoplatanus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606042.600,broadleaved,yes,natural_monument
90686.0,PL.ZIPOP.1393.PP.1606042.624,tree,Siłacz,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606042.624,broadleaved,yes,natural_monument
90683.0,PL.ZIPOP.1393.PP.1606042.250,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606042.250,broadleaved,yes,natural_monument
90684.0,PL.ZIPOP.1393.PP.1606042.599,tree,,Jesion wyniosły , Fraxinus excelsior,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606042.599,broadleaved,yes,natural_monument
90680.0,PL.ZIPOP.1393.PP.1606042.111,tree,,Lipa szerokolistna , Tilia platyphyllos,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606042.111,broadleaved,yes,natural_monument
90682.0,PL.ZIPOP.1393.PP.1606042.236,tree,,Buk pospolity, Fagus sylvatica,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606042.236,broadleaved,yes,natural_monument
90678.0,PL.ZIPOP.1393.PP.1606042.111,tree,,Lipa szerokolistna , Tilia platyphyllos,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606042.111,broadleaved,yes,natural_monument
90679.0,PL.ZIPOP.1393.PP.1606042.111,tree,,Lipa szerokolistna , Tilia platyphyllos,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606042.111,broadleaved,yes,natural_monument
90676.0,PL.ZIPOP.1393.PP.1606032.355,tree,,Sosna amerykańska, Pinus strobus,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606032.355,needleleaved,yes,natural_monument
90677.0,PL.ZIPOP.1393.PP.1606032.594,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606032.594,broadleaved,yes,natural_monument
90674.0,PL.ZIPOP.1393.PP.1606032.124,tree,,Jesion wyniosły , Fraxinus excelsior,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606032.124,broadleaved,yes,natural_monument
90675.0,PL.ZIPOP.1393.PP.1606032.197,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606032.197,broadleaved,yes,natural_monument
90672.0,PL.ZIPOP.1393.PP.1606032.124,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606032.124,broadleaved,yes,natural_monument
90673.0,PL.ZIPOP.1393.PP.1606032.124,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606032.124,broadleaved,yes,natural_monument
90668.0,PL.ZIPOP.1393.PP.1606023.77,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606023.77,broadleaved,yes,natural_monument
90669.0,PL.ZIPOP.1393.PP.1606023.77,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606023.77,broadleaved,yes,natural_monument
90656.0,PL.ZIPOP.1393.PP.1606023.18032,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606023.18032,broadleaved,yes,natural_monument
90657.0,PL.ZIPOP.1393.PP.1606023.18032,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606023.18032,broadleaved,yes,natural_monument
90653.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90655.0,PL.ZIPOP.1393.PP.1606023.170,tree,,Lipa drobnolistna , Tilia cordata,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606023.170,broadleaved,yes,natural_monument
90651.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90652.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90649.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90650.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90647.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90648.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90645.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90646.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90643.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90644.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90641.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90642.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90639.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90640.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90637.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90638.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90635.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90636.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90633.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90634.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90631.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90632.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90629.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90630.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90627.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90628.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90625.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90626.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90623.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90624.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90621.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90622.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90619.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90620.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90617.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90618.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90615.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
90616.0,PL.ZIPOP.1393.PP.1606012.95,tree,,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1606012.95,,yes,natural_monument
91018.0,PL.ZIPOP.1393.PP.1609012.493,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1609012.493,broadleaved,yes,natural_monument
91019.0,PL.ZIPOP.1393.PP.1609012.493,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1609012.493,broadleaved,yes,natural_monument
91016.0,PL.ZIPOP.1393.PP.1609012.493,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1609012.493,broadleaved,yes,natural_monument
91017.0,PL.ZIPOP.1393.PP.1609012.493,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1609012.493,broadleaved,yes,natural_monument
91014.0,PL.ZIPOP.1393.PP.1609012.493,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1609012.493,broadleaved,yes,natural_monument
91015.0,PL.ZIPOP.1393.PP.1609012.493,tree,,Dąb szypułkowy , Quercus robur,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1609012.493,broadleaved,yes,natural_monument
